row_no,FIPS,date,rainfall
61663,26029,1978-08-01,100.3
61664,26029,1978-09-01,156.7
61665,26029,1978-10-01,76.075
61666,26029,1978-11-01,54.825
61667,26029,1978-12-01,56.5
61668,26029,1979-01-01,67.5
61669,26029,1979-02-01,34.15
61670,26029,1979-03-01,93.46666666666664
61671,26029,1979-04-01,73.9
61672,26029,1979-05-01,74.7
61673,26029,1979-06-01,76.55
61674,26029,1979-07-01,66.625
61675,26029,1979-08-01,95.925
61676,26029,1979-09-01,7.649999999999999
61677,26029,1979-10-01,140.45
61678,26029,1979-11-01,90.35
61679,26029,1979-12-01,35.975
61680,26031,1960-01-01,35.2
61681,26031,1960-02-01,52.8
61682,26031,1960-03-01,18.4
61683,26031,1960-04-01,143.2
61684,26031,1960-05-01,138.0
61685,26031,1960-06-01,88.1
61686,26031,1960-07-01,71.4
61687,26031,1960-08-01,82.4
61688,26031,1960-09-01,107.9
61689,26031,1960-10-01,37.6
61690,26031,1960-11-01,83.2
61691,26031,1960-12-01,23.2
61692,26031,1961-01-01,10.4
61693,26031,1961-02-01,24.2
61694,26031,1961-03-01,49.6
61695,26031,1961-04-01,27.8
61696,26031,1961-05-01,36.6
61697,26031,1961-06-01,128.6
61698,26031,1961-07-01,97.2
61699,26031,1961-08-01,46.5
61700,26031,1961-09-01,210.5
61701,26031,1961-10-01,56.6
61702,26031,1961-11-01,50.7
61703,26031,1961-12-01,43.0
61704,26031,1962-01-01,47.4
61705,26031,1962-02-01,47.5
61706,26031,1962-03-01,19.6
61707,26031,1962-04-01,66.8
61708,26031,1962-05-01,59.0
61709,26031,1962-06-01,46.8
61710,26031,1962-07-01,25.9
61711,26031,1962-08-01,98.1
61712,26031,1962-09-01,89.3
61713,26031,1962-10-01,55.6
61714,26031,1962-11-01,12.8
61715,26031,1962-12-01,31.0
61716,26031,1963-01-01,30.0
61717,26031,1963-02-01,19.7
61718,26031,1963-03-01,46.0
61719,26031,1963-04-01,27.9
61720,26031,1963-05-01,82.7
61721,26031,1963-06-01,53.5
61722,26031,1963-07-01,42.2
61723,26031,1963-08-01,100.0
61724,26031,1963-09-01,96.2
61725,26031,1963-10-01,19.6
61726,26031,1963-11-01,64.4
61727,26031,1963-12-01,39.0
61728,26031,1964-01-01,45.7
61729,26031,1964-02-01,5.4
61730,26031,1964-03-01,66.3
61731,26031,1964-04-01,86.5
61732,26031,1964-05-01,70.8
61733,26031,1964-06-01,38.2
61734,26031,1964-07-01,94.4
61735,26031,1964-08-01,92.1
61736,26031,1964-09-01,115.3
61737,26031,1964-10-01,42.9
61738,26031,1964-11-01,74.5
61739,26031,1964-12-01,48.8
61740,26031,1965-01-01,38.3
61741,26031,1965-02-01,27.1
61742,26031,1965-03-01,32.8
61743,26031,1965-04-01,65.6
61744,26031,1965-05-01,84.0
61745,26031,1965-06-01,46.0
61746,26031,1965-07-01,36.1
61747,26031,1965-08-01,89.4
61748,26031,1965-09-01,158.9
61749,26031,1965-10-01,46.6
61750,26031,1965-11-01,101.5
61751,26031,1965-12-01,38.7
61752,26031,1966-01-01,25.6
61753,26031,1966-02-01,30.1
61754,26031,1966-03-01,69.0
61755,26031,1966-04-01,45.5
61756,26031,1966-05-01,44.6
61757,26031,1966-06-01,22.8
61758,26031,1966-07-01,10.7
61759,26031,1966-08-01,25.9
61760,26031,1966-09-01,59.3
61761,26031,1966-10-01,76.5
61762,26031,1966-11-01,136.5
61763,26031,1966-12-01,39.7
61764,26031,1967-01-01,60.6
61765,26031,1967-02-01,51.4
61766,26031,1967-03-01,23.2
61767,26031,1967-04-01,74.1
61768,26031,1967-05-01,60.6
61769,26031,1967-06-01,118.8
61770,26031,1967-07-01,43.7
61771,26031,1967-08-01,114.6
61772,26031,1967-09-01,66.8
61773,26031,1967-10-01,61.3
61774,26031,1967-11-01,80.9
61775,26031,1967-12-01,64.2
61776,26031,1968-01-01,16.1
61777,26031,1968-02-01,50.3
61778,26031,1968-03-01,2.6
61779,26031,1968-04-01,42.8
61780,26031,1968-05-01,69.9
61781,26031,1968-06-01,35.8
61782,26031,1968-07-01,64.0
61783,26031,1968-08-01,127.4
61784,26031,1968-09-01,37.3
61785,26031,1968-10-01,7.5
61786,26031,1968-11-01,30.1
61787,26031,1968-12-01,64.4
61788,26031,1969-01-01,38.9
61789,26031,1969-02-01,7.5
61790,26031,1969-03-01,6.3
61791,26031,1969-04-01,10.0
61792,26031,1969-05-01,6.7
61793,26031,1969-06-01,90.5
61794,26031,1969-07-01,30.3
61795,26031,1969-08-01,4.4
61796,26031,1969-09-01,6.7
61797,26031,1969-10-01,98.0
61798,26031,1969-11-01,19.9
61799,26031,1969-12-01,8.7
61800,26031,1970-01-01,28.0
61801,26031,1970-02-01,2.8
61802,26031,1970-03-01,39.2
61803,26031,1970-04-01,20.3
61804,26031,1970-05-01,67.7
61805,26031,1970-06-01,39.9
61806,26031,1970-07-01,194.5
61807,26031,1970-08-01,15.0
61808,26031,1970-09-01,239.1
61809,26031,1970-10-01,56.3
61810,26031,1970-11-01,43.0
61811,26031,1970-12-01,63.9
61812,26031,1971-01-01,58.7
61813,26031,1971-02-01,48.3
61814,26031,1971-03-01,35.8
61815,26031,1971-04-01,36.1
61816,26031,1971-05-01,105.0
61817,26031,1971-06-01,44.2
61818,26031,1971-07-01,86.1
61819,26031,1971-08-01,75.3
61820,26031,1971-09-01,78.7
61821,26031,1971-10-01,34.3
61822,26031,1971-11-01,75.2
61823,26031,1971-12-01,134.1
61824,26031,1972-01-01,42.5
61825,26031,1972-02-01,30.2
61826,26031,1972-03-01,68.8
61827,26031,1972-04-01,82.4
61828,26031,1972-05-01,66.1
61829,26031,1972-06-01,52.6
61830,26031,1972-07-01,106.3
61831,26031,1972-08-01,119.7
61832,26031,1972-09-01,137.7
61833,26031,1972-10-01,49.8
61834,26031,1972-11-01,45.2
61835,26031,1972-12-01,58.6
61836,26031,1973-01-01,29.8
61837,26031,1973-02-01,31.3
61838,26031,1973-03-01,18.3
61839,26031,1973-04-01,40.7
61840,26031,1973-05-01,
61841,26031,1973-06-01,
61842,26031,1973-07-01,21.3
61843,26031,1973-08-01,97.8
61844,26031,1973-09-01,67.8
61845,26031,1973-10-01,47.2
61846,26031,1973-11-01,52.5
61847,26031,1973-12-01,
61848,26031,1974-01-01,61.9
61849,26031,1974-02-01,31.1
61850,26031,1974-03-01,21.5
61851,26031,1974-04-01,69.7
61852,26031,1974-05-01,36.0
61853,26031,1974-06-01,126.8
61854,26031,1974-07-01,81.8
61855,26031,1974-08-01,53.6
61856,26031,1974-09-01,73.9
61857,26031,1974-10-01,46.9
61858,26031,1974-11-01,50.9
61859,26031,1974-12-01,29.0
61860,26031,1975-01-01,68.9
61861,26031,1975-02-01,18.0
61862,26031,1975-03-01,38.6
61863,26031,1975-04-01,59.0
61864,26031,1975-05-01,79.5
61865,26031,1975-06-01,64.2
61866,26031,1975-07-01,141.5
61867,26031,1975-08-01,56.9
61868,26031,1975-09-01,109.3
61869,26031,1975-10-01,31.8
61870,26031,1975-11-01,55.6
61871,26031,1975-12-01,31.6
61872,26031,1976-01-01,
61873,26031,1976-02-01,37.0
61874,26031,1976-03-01,83.5
61875,26031,1976-04-01,42.7
61876,26031,1976-05-01,44.6
61877,26031,1976-06-01,34.9
61878,26031,1976-07-01,44.2
61879,26031,1976-08-01,26.1
61880,26031,1976-09-01,33.0
61881,26031,1976-10-01,33.8
61882,26031,1976-11-01,26.0
61883,26031,1976-12-01,27.0
61884,26031,1977-01-01,31.0
61885,26031,1977-02-01,47.2
61886,26031,1977-03-01,104.8
61887,26031,1977-04-01,68.9
61888,26031,1977-05-01,26.0
61889,26031,1977-06-01,18.8
61890,26031,1977-07-01,37.3
61891,26031,1977-08-01,88.3
61892,26031,1977-09-01,192.4
61893,26031,1977-10-01,39.4
61894,26031,1977-11-01,
61895,26031,1977-12-01,88.0
61896,26031,1978-01-01,55.9
61897,26031,1978-02-01,8.9
61898,26031,1978-03-01,9.6
61899,26031,1978-04-01,59.4
61900,26031,1978-05-01,67.4
61901,26031,1978-06-01,33.5
61902,26031,1978-07-01,35.6
61903,26031,1978-08-01,114.6
61904,26031,1978-09-01,
61905,26031,1978-10-01,29.5
61906,26031,1978-11-01,49.8
61907,26031,1978-12-01,59.5
61908,26031,1979-01-01,51.8
61909,26031,1979-02-01,41.0
61910,26031,1979-03-01,33.5
61911,26031,1979-04-01,50.5
61912,26031,1979-05-01,74.2
61913,26031,1979-06-01,82.6
61914,26031,1979-07-01,148.3
61915,26031,1979-08-01,67.5
61916,26031,1979-09-01,30.1
61917,26031,1979-10-01,132.3
61918,26031,1979-11-01,41.5
61919,26031,1979-12-01,29.6
61920,26033,1960-01-01,58.475
61921,26033,1960-02-01,44.17999999999999
61922,26033,1960-03-01,21.12
61923,26033,1960-04-01,110.06
61924,26033,1960-05-01,137.57999999999998
61925,26033,1960-06-01,116.625
61926,26033,1960-07-01,78.92
61927,26033,1960-08-01,61.7
61928,26033,1960-09-01,88.46000000000001
61929,26033,1960-10-01,57.45
61930,26033,1960-11-01,82.35
61931,26033,1960-12-01,40.72
61932,26033,1961-01-01,24.0
61933,26033,1961-02-01,25.700000000000003
61934,26033,1961-03-01,60.75
61935,26033,1961-04-01,26.35
61936,26033,1961-05-01,44.64
61937,26033,1961-06-01,146.2
61938,26033,1961-07-01,44.06
61939,26033,1961-08-01,44.08
61940,26033,1961-09-01,118.2
61941,26033,1961-10-01,47.16
61942,26033,1961-11-01,62.32000000000001
61943,26033,1961-12-01,78.97999999999999
61944,26033,1962-01-01,57.66
61945,26033,1962-02-01,63.56
61946,26033,1962-03-01,21.02
61947,26033,1962-04-01,50.3
61948,26033,1962-05-01,95.22
61949,26033,1962-06-01,26.6
61950,26033,1962-07-01,21.82
61951,26033,1962-08-01,115.34
61952,26033,1962-09-01,96.88
61953,26033,1962-10-01,46.975
61954,26033,1962-11-01,17.15
61955,26033,1962-12-01,57.4
61956,26033,1963-01-01,30.54
61957,26033,1963-02-01,41.32000000000001
61958,26033,1963-03-01,57.0
61959,26033,1963-04-01,47.260000000000005
61960,26033,1963-05-01,63.16
61961,26033,1963-06-01,65.12
61962,26033,1963-07-01,53.05999999999999
61963,26033,1963-08-01,96.34
61964,26033,1963-09-01,52.02
61965,26033,1963-10-01,13.78
61966,26033,1963-11-01,81.28
61967,26033,1963-12-01,71.06
61968,26033,1964-01-01,72.7
61969,26033,1964-02-01,33.525
61970,26033,1964-03-01,60.42
61971,26033,1964-04-01,68.4
61972,26033,1964-05-01,70.12
61973,26033,1964-06-01,59.760000000000005
61974,26033,1964-07-01,61.220000000000006
61975,26033,1964-08-01,87.96000000000001
61976,26033,1964-09-01,104.775
61977,26033,1964-10-01,50.05
61978,26033,1964-11-01,109.66
61979,26033,1964-12-01,75.3
61980,26033,1965-01-01,63.06
61981,26033,1965-02-01,62.02
61982,26033,1965-03-01,22.875
61983,26033,1965-04-01,42.925
61984,26033,1965-05-01,91.08
61985,26033,1965-06-01,72.925
61986,26033,1965-07-01,128.725
61987,26033,1965-08-01,81.42
61988,26033,1965-09-01,185.9
61989,26033,1965-10-01,76.85
61990,26033,1965-11-01,108.7
61991,26033,1965-12-01,56.92
61992,26033,1966-01-01,57.94
61993,26033,1966-02-01,44.42
61994,26033,1966-03-01,63.2
61995,26033,1966-04-01,41.72
61996,26033,1966-05-01,38.2
61997,26033,1966-06-01,36.2
61998,26033,1966-07-01,44.38
61999,26033,1966-08-01,84.8
62000,26033,1966-09-01,60.42
62001,26033,1966-10-01,103.26
62002,26033,1966-11-01,117.9
62003,26033,1966-12-01,69.12
62004,26033,1967-01-01,76.96
62005,26033,1967-02-01,44.7
62006,26033,1967-03-01,33.14
62007,26033,1967-04-01,65.67999999999999
62008,26033,1967-05-01,41.44
62009,26033,1967-06-01,79.26
62010,26033,1967-07-01,57.675
62011,26033,1967-08-01,108.76000000000002
62012,26033,1967-09-01,54.925
62013,26033,1967-10-01,94.52
62014,26033,1967-11-01,81.62
62015,26033,1967-12-01,72.42
62016,26033,1968-01-01,35.94
62017,26033,1968-02-01,59.95
62018,26033,1968-03-01,31.375
62019,26033,1968-04-01,76.975
62020,26033,1968-05-01,80.425
62021,26033,1968-06-01,101.475
62022,26033,1968-07-01,94.2
62023,26033,1968-08-01,116.02
62024,26033,1968-09-01,106.94
62025,26033,1968-10-01,106.21666666666664
62026,26033,1968-11-01,55.15
62027,26033,1968-12-01,107.82
62028,26033,1969-01-01,83.33333333333333
62029,26033,1969-02-01,21.15
62030,26033,1969-03-01,33.64
62031,26033,1969-04-01,76.78
62032,26033,1969-05-01,48.75
62033,26033,1969-06-01,169.65
62034,26033,1969-07-01,30.95
62035,26033,1969-08-01,96.01666666666668
62036,26033,1969-09-01,56.35
62037,26033,1969-10-01,143.95000000000002
62038,26033,1969-11-01,61.78333333333333
62039,26033,1969-12-01,35.980000000000004
62040,26033,1970-01-01,56.67999999999999
62041,26033,1970-02-01,23.32
62042,26033,1970-03-01,38.24
62043,26033,1970-04-01,41.8
62044,26033,1970-05-01,124.33333333333331
62045,26033,1970-06-01,32.65
62046,26033,1970-07-01,124.91666666666669
62047,26033,1970-08-01,47.21666666666667
62048,26033,1970-09-01,224.1
62049,26033,1970-10-01,85.08333333333333
62050,26033,1970-11-01,66.75
62051,26033,1970-12-01,48.260000000000005
62052,26033,1971-01-01,83.5
62053,26033,1971-02-01,74.72
62054,26033,1971-03-01,76.0
62055,26033,1971-04-01,25.6
62056,26033,1971-05-01,100.96666666666664
62057,26033,1971-06-01,63.13333333333333
62058,26033,1971-07-01,84.86666666666666
62059,26033,1971-08-01,88.26666666666667
62060,26033,1971-09-01,84.93333333333334
62061,26033,1971-10-01,69.18333333333334
62062,26033,1971-11-01,75.38333333333334
62063,26033,1971-12-01,97.78333333333336
62064,26033,1972-01-01,76.16
62065,26033,1972-02-01,66.63333333333333
62066,26033,1972-03-01,67.26666666666667
62067,26033,1972-04-01,65.03333333333333
62068,26033,1972-05-01,62.68333333333334
62069,26033,1972-06-01,38.0
62070,26033,1972-07-01,65.55
62071,26033,1972-08-01,105.4
62072,26033,1972-09-01,106.33333333333331
62073,26033,1972-10-01,39.38333333333333
62074,26033,1972-11-01,65.4
62075,26033,1972-12-01,91.92
62076,26033,1973-01-01,52.93333333333334
62077,26033,1973-02-01,36.36666666666667
62078,26033,1973-03-01,31.683333333333334
62079,26033,1973-04-01,55.1
62080,26033,1973-05-01,124.25
62081,26033,1973-06-01,103.51666666666668
62082,26033,1973-07-01,110.01666666666668
62083,26033,1973-08-01,128.12
62084,26033,1973-09-01,50.51666666666666
62085,26033,1973-10-01,64.55
62086,26033,1973-11-01,82.8
62087,26033,1973-12-01,66.24000000000001
62088,26033,1974-01-01,60.16666666666666
62089,26033,1974-02-01,35.7
62090,26033,1974-03-01,42.48333333333333
62091,26033,1974-04-01,88.17999999999999
62092,26033,1974-05-01,57.43333333333334
62093,26033,1974-06-01,94.71666666666664
62094,26033,1974-07-01,62.01666666666666
62095,26033,1974-08-01,103.26666666666668
62096,26033,1974-09-01,100.01666666666668
62097,26033,1974-10-01,70.26
62098,26033,1974-11-01,80.85000000000001
62099,26033,1974-12-01,46.2
62100,26033,1975-01-01,96.1
62101,26033,1975-02-01,58.7
62102,26033,1975-03-01,55.43333333333334
62103,26033,1975-04-01,48.18333333333334
62104,26033,1975-05-01,97.51666666666668
62105,26033,1975-06-01,100.38333333333333
62106,26033,1975-07-01,68.95
62107,26033,1975-08-01,60.56666666666666
62108,26033,1975-09-01,102.43333333333334
62109,26033,1975-10-01,33.95
62110,26033,1975-11-01,81.85000000000001
62111,26033,1975-12-01,56.333333333333336
62112,26033,1976-01-01,71.48333333333333
62113,26033,1976-02-01,60.18333333333334
62114,26033,1976-03-01,106.23333333333332
62115,26033,1976-04-01,42.18333333333333
62116,26033,1976-05-01,51.866666666666674
62117,26033,1976-06-01,51.1
62118,26033,1976-07-01,48.78333333333333
62119,26033,1976-08-01,29.78333333333333
62120,26033,1976-09-01,47.7
62121,26033,1976-10-01,49.15
62122,26033,1976-11-01,63.35
62123,26033,1976-12-01,59.5
62124,26033,1977-01-01,69.89999999999999
62125,26033,1977-02-01,67.5
62126,26033,1977-03-01,106.4
62127,26033,1977-04-01,54.78333333333333
62128,26033,1977-05-01,57.833333333333336
62129,26033,1977-06-01,67.55
62130,26033,1977-07-01,92.55
62131,26033,1977-08-01,101.45
62132,26033,1977-09-01,115.18
62133,26033,1977-10-01,43.78
62134,26033,1977-11-01,107.84
62135,26033,1977-12-01,73.725
62136,26033,1978-01-01,55.86
62137,26033,1978-02-01,17.86
62138,26033,1978-03-01,20.52
62139,26033,1978-04-01,36.8
62140,26033,1978-05-01,91.94
62141,26033,1978-06-01,79.7
62142,26033,1978-07-01,106.62
62143,26033,1978-08-01,113.51666666666668
62144,26033,1978-09-01,134.94285714285715
62145,26033,1978-10-01,68.07142857142857
62146,26033,1978-11-01,57.95
62147,26033,1978-12-01,80.03333333333335
62148,26033,1979-01-01,63.76666666666667
62149,26033,1979-02-01,38.2
62150,26033,1979-03-01,97.05
62151,26033,1979-04-01,80.83333333333333
62152,26033,1979-05-01,63.0
62153,26033,1979-06-01,128.54285714285714
62154,26033,1979-07-01,114.81428571428572
62155,26033,1979-08-01,100.9
62156,26033,1979-09-01,45.75
62157,26033,1979-10-01,138.42000000000002
62158,26033,1979-11-01,81.43333333333334
62159,26033,1979-12-01,46.98571428571428
62160,26035,1960-01-01,
62161,26035,1960-02-01,
62162,26035,1960-03-01,
62163,26035,1960-04-01,71.1
62164,26035,1960-05-01,116.6
62165,26035,1960-06-01,76.2
62166,26035,1960-07-01,77.0
62167,26035,1960-08-01,65.0
62168,26035,1960-09-01,39.3
62169,26035,1960-10-01,35.6
62170,26035,1960-11-01,102.5
62171,26035,1960-12-01,2.5
62172,26035,1961-01-01,24.6
62173,26035,1961-02-01,29.8
62174,26035,1961-03-01,45.0
62175,26035,1961-04-01,61.1
62176,26035,1961-05-01,34.5
62177,26035,1961-06-01,65.8
62178,26035,1961-07-01,68.5
62179,26035,1961-08-01,
62180,26035,1961-09-01,150.7
62181,26035,1961-10-01,49.2
62182,26035,1961-11-01,56.0
62183,26035,1961-12-01,32.9
62184,26035,1962-01-01,37.6
62185,26035,1962-02-01,47.8
62186,26035,1962-03-01,21.6
62187,26035,1962-04-01,23.8
62188,26035,1962-05-01,
62189,26035,1962-06-01,62.1
62190,26035,1962-07-01,67.1
62191,26035,1962-08-01,79.7
62192,26035,1962-09-01,54.1
62193,26035,1962-10-01,99.4
62194,26035,1962-11-01,21.3
62195,26035,1962-12-01,15.3
62196,26035,1963-01-01,15.6
62197,26035,1963-02-01,5.9
62198,26035,1963-03-01,56.8
62199,26035,1963-04-01,58.5
62200,26035,1963-05-01,92.0
62201,26035,1963-06-01,79.7
62202,26035,1963-07-01,51.4
62203,26035,1963-08-01,45.2
62204,26035,1963-09-01,53.9
62205,26035,1963-10-01,12.9
62206,26035,1963-11-01,40.2
62207,26035,1963-12-01,13.7
62208,26035,1964-01-01,24.2
62209,26035,1964-02-01,7.2
62210,26035,1964-03-01,31.5
62211,26035,1964-04-01,90.9
62212,26035,1964-05-01,
62213,26035,1964-06-01,
62214,26035,1964-07-01,182.9
62215,26035,1964-08-01,
62216,26035,1964-09-01,81.9
62217,26035,1964-10-01,25.4
62218,26035,1964-11-01,
62219,26035,1964-12-01,14.7
62220,26035,1965-01-01,
62221,26035,1965-02-01,33.4
62222,26035,1965-03-01,44.1
62223,26035,1965-04-01,64.2
62224,26035,1965-05-01,54.2
62225,26035,1965-06-01,78.0
62226,26035,1965-07-01,44.4
62227,26035,1965-08-01,129.7
62228,26035,1965-09-01,157.0
62229,26035,1965-10-01,54.7
62230,26035,1965-11-01,68.5
62231,26035,1965-12-01,81.7
62232,26035,1966-01-01,24.4
62233,26035,1966-02-01,18.7
62234,26035,1966-03-01,53.7
62235,26035,1966-04-01,62.8
62236,26035,1966-05-01,13.4
62237,26035,1966-06-01,13.9
62238,26035,1966-07-01,37.3
62239,26035,1966-08-01,98.7
62240,26035,1966-09-01,47.8
62241,26035,1966-10-01,56.6
62242,26035,1966-11-01,101.0
62243,26035,1966-12-01,67.6
62244,26035,1967-01-01,45.0
62245,26035,1967-02-01,32.0
62246,26035,1967-03-01,17.3
62247,26035,1967-04-01,116.5
62248,26035,1967-05-01,65.1
62249,26035,1967-06-01,106.9
62250,26035,1967-07-01,40.9
62251,26035,1967-08-01,76.7
62252,26035,1967-09-01,59.3
62253,26035,1967-10-01,67.9
62254,26035,1967-11-01,65.6
62255,26035,1967-12-01,65.6
62256,26035,1968-01-01,33.8
62257,26035,1968-02-01,32.3
62258,26035,1968-03-01,24.8
62259,26035,1968-04-01,40.5
62260,26035,1968-05-01,84.4
62261,26035,1968-06-01,116.3
62262,26035,1968-07-01,59.3
62263,26035,1968-08-01,
62264,26035,1968-09-01,
62265,26035,1968-10-01,83.3
62266,26035,1968-11-01,75.0
62267,26035,1968-12-01,72.9
62268,26035,1969-01-01,67.2
62269,26035,1969-02-01,7.4
62270,26035,1969-03-01,18.8
62271,26035,1969-04-01,110.5
62272,26035,1969-05-01,91.5
62273,26035,1969-06-01,208.8
62274,26035,1969-07-01,162.8
62275,26035,1969-08-01,29.1
62276,26035,1969-09-01,30.8
62277,26035,1969-10-01,174.2
62278,26035,1969-11-01,64.4
62279,26035,1969-12-01,26.2
62280,26035,1970-01-01,26.3
62281,26035,1970-02-01,25.9
62282,26035,1970-03-01,66.7
62283,26035,1970-04-01,47.1
62284,26035,1970-05-01,91.6
62285,26035,1970-06-01,88.3
62286,26035,1970-07-01,106.4
62287,26035,1970-08-01,19.0
62288,26035,1970-09-01,144.8
62289,26035,1970-10-01,98.2
62290,26035,1970-11-01,89.3
62291,26035,1970-12-01,72.8
62292,26035,1971-01-01,42.8
62293,26035,1971-02-01,97.0
62294,26035,1971-03-01,56.5
62295,26035,1971-04-01,44.3
62296,26035,1971-05-01,56.1
62297,26035,1971-06-01,24.7
62298,26035,1971-07-01,60.6
62299,26035,1971-08-01,44.9
62300,26035,1971-09-01,59.8
62301,26035,1971-10-01,23.9
62302,26035,1971-11-01,57.8
62303,26035,1971-12-01,148.9
62304,26035,1972-01-01,28.9
62305,26035,1972-02-01,40.8
62306,26035,1972-03-01,71.2
62307,26035,1972-04-01,43.1
62308,26035,1972-05-01,62.1
62309,26035,1972-06-01,35.8
62310,26035,1972-07-01,83.9
62311,26035,1972-08-01,256.1
62312,26035,1972-09-01,52.4
62313,26035,1972-10-01,84.9
62314,26035,1972-11-01,46.0
62315,26035,1972-12-01,107.3
62316,26035,1973-01-01,40.2
62317,26035,1973-02-01,43.5
62318,26035,1973-03-01,67.4
62319,26035,1973-04-01,70.1
62320,26035,1973-05-01,138.0
62321,26035,1973-06-01,86.0
62322,26035,1973-07-01,64.5
62323,26035,1973-08-01,119.1
62324,26035,1973-09-01,44.2
62325,26035,1973-10-01,77.8
62326,26035,1973-11-01,55.5
62327,26035,1973-12-01,61.7
62328,26035,1974-01-01,81.4
62329,26035,1974-02-01,44.7
62330,26035,1974-03-01,69.3
62331,26035,1974-04-01,94.7
62332,26035,1974-05-01,92.8
62333,26035,1974-06-01,75.7
62334,26035,1974-07-01,84.3
62335,26035,1974-08-01,126.2
62336,26035,1974-09-01,48.3
62337,26035,1974-10-01,58.1
62338,26035,1974-11-01,40.0
62339,26035,1974-12-01,40.8
62340,26035,1975-01-01,65.1
62341,26035,1975-02-01,38.0
62342,26035,1975-03-01,47.5
62343,26035,1975-04-01,39.7
62344,26035,1975-05-01,105.7
62345,26035,1975-06-01,145.2
62346,26035,1975-07-01,165.7
62347,26035,1975-08-01,158.0
62348,26035,1975-09-01,124.9
62349,26035,1975-10-01,27.2
62350,26035,1975-11-01,53.7
62351,26035,1975-12-01,
62352,26035,1976-01-01,54.7
62353,26035,1976-02-01,64.0
62354,26035,1976-03-01,158.7
62355,26035,1976-04-01,77.9
62356,26035,1976-05-01,110.3
62357,26035,1976-06-01,89.3
62358,26035,1976-07-01,57.4
62359,26035,1976-08-01,60.5
62360,26035,1976-09-01,38.4
62361,26035,1976-10-01,44.9
62362,26035,1976-11-01,16.2
62363,26035,1976-12-01,23.4
62364,26035,1977-01-01,20.3
62365,26035,1977-02-01,34.5
62366,26035,1977-03-01,35.4
62367,26035,1977-04-01,34.4
62368,26035,1977-05-01,46.2
62369,26035,1977-06-01,24.7
62370,26035,1977-07-01,54.4
62371,26035,1977-08-01,
62372,26035,1977-09-01,
