,row_no,FIPS,date,rainfall,county_name
22711,22711,26157,2020-08-01,75.95,Tuscola
22712,22712,26157,2020-09-01,85.125,Tuscola
22713,22713,26157,2020-10-01,89.375,Tuscola
22714,22714,26157,2020-11-01,44.45,Tuscola
22715,22715,26157,2020-12-01,58.825,Tuscola
22716,22716,26157,2021-01-01,25.125,Tuscola
22717,22717,26157,2021-02-01,34.525000000000006,Tuscola
22718,22718,26157,2021-03-01,46.35,Tuscola
22719,22719,26157,2021-04-01,35.55,Tuscola
22720,22720,26157,2021-05-01,41.225,Tuscola
22721,22721,26157,2021-06-01,127.5,Tuscola
22722,22722,26157,2021-07-01,96.825,Tuscola
22723,22723,26157,2021-08-01,90.05,Tuscola
22724,22724,26157,2021-09-01,164.7,Tuscola
22725,22725,26157,2021-10-01,91.9,Tuscola
22726,22726,26157,2021-11-01,35.5,Tuscola
22727,22727,26157,2021-12-01,41.325,Tuscola
22728,22728,26157,2022-01-01,17.875,Tuscola
22729,22729,26157,2022-02-01,71.95,Tuscola
22730,22730,26157,2022-03-01,68.75,Tuscola
22731,22731,26157,2022-04-01,78.45,Tuscola
22732,22732,26157,2022-05-01,47.625,Tuscola
22733,22733,26157,2022-06-01,62.525,Tuscola
22734,22734,26157,2022-07-01,57.325,Tuscola
22735,22735,26157,2022-08-01,104.03333333333336,Tuscola
22736,22736,26157,2022-09-01,87.96666666666665,Tuscola
22737,22737,26157,2022-10-01,79.7,Tuscola
22738,22738,26157,2022-11-01,32.525,Tuscola
22739,22739,26157,2022-12-01,28.875,Tuscola
22740,22740,26157,2023-01-01,47.63333333333333,Tuscola
22741,22741,26157,2023-02-01,71.72500000000001,Tuscola
22742,22742,26157,2023-03-01,55.575,Tuscola
22743,22743,26157,2023-04-01,91.13333333333333,Tuscola
22744,22744,26157,2023-05-01,35.3,Tuscola
22745,22745,26157,2023-06-01,49.425,Tuscola
22746,22746,26157,2023-07-01,195.2,Tuscola
22747,22747,26157,2023-08-01,187.5666666666667,Tuscola
22748,22748,26157,2023-09-01,30.933333333333334,Tuscola
22749,22749,26157,2023-10-01,75.73333333333333,Tuscola
22750,22750,26157,2023-11-01,62.6,Tuscola
22751,22751,26157,2023-12-01,51.16666666666666,Tuscola
22752,22752,26159,2000-01-01,42.8,Van Buren
22753,22753,26159,2000-02-01,,Van Buren
22754,22754,26159,2000-03-01,43.5,Van Buren
22755,22755,26159,2000-04-01,109.1,Van Buren
22756,22756,26159,2000-05-01,218.5,Van Buren
22757,22757,26159,2000-06-01,79.9,Van Buren
22758,22758,26159,2000-07-01,86.4,Van Buren
22759,22759,26159,2000-08-01,67.5,Van Buren
22760,22760,26159,2000-09-01,177.1,Van Buren
22761,22761,26159,2000-10-01,78.6,Van Buren
22762,22762,26159,2000-11-01,110.3,Van Buren
22763,22763,26159,2000-12-01,93.5,Van Buren
22764,22764,26159,2001-01-01,27.8,Van Buren
22765,22765,26159,2001-02-01,91.9,Van Buren
22766,22766,26159,2001-03-01,27.7,Van Buren
22767,22767,26159,2001-04-01,62.1,Van Buren
22768,22768,26159,2001-05-01,105.7,Van Buren
22769,22769,26159,2001-06-01,125.4,Van Buren
22770,22770,26159,2001-07-01,52.35,Van Buren
22771,22771,26159,2001-08-01,120.65,Van Buren
22772,22772,26159,2001-09-01,121.3,Van Buren
22773,22773,26159,2001-10-01,178.2,Van Buren
22774,22774,26159,2001-11-01,41.25,Van Buren
22775,22775,26159,2001-12-01,77.25,Van Buren
22776,22776,26159,2002-01-01,48.3,Van Buren
22777,22777,26159,2002-02-01,54.2,Van Buren
22778,22778,26159,2002-03-01,72.0,Van Buren
22779,22779,26159,2002-04-01,63.1,Van Buren
22780,22780,26159,2002-05-01,142.4,Van Buren
22781,22781,26159,2002-06-01,43.900000000000006,Van Buren
22782,22782,26159,2002-07-01,43.75,Van Buren
22783,22783,26159,2002-08-01,115.65,Van Buren
22784,22784,26159,2002-09-01,29.45,Van Buren
22785,22785,26159,2002-10-01,42.75,Van Buren
22786,22786,26159,2002-11-01,59.400000000000006,Van Buren
22787,22787,26159,2002-12-01,35.9,Van Buren
22788,22788,26159,2003-01-01,33.9,Van Buren
22789,22789,26159,2003-02-01,27.8,Van Buren
22790,22790,26159,2003-03-01,38.0,Van Buren
22791,22791,26159,2003-04-01,81.65,Van Buren
22792,22792,26159,2003-05-01,136.1,Van Buren
22793,22793,26159,2003-06-01,22.9,Van Buren
22794,22794,26159,2003-07-01,41.1,Van Buren
22795,22795,26159,2003-08-01,49.900000000000006,Van Buren
22796,22796,26159,2003-09-01,95.8,Van Buren
22797,22797,26159,2003-10-01,65.80000000000001,Van Buren
22798,22798,26159,2003-11-01,132.7,Van Buren
22799,22799,26159,2003-12-01,42.4,Van Buren
22800,22800,26159,2004-01-01,46.4,Van Buren
22801,22801,26159,2004-02-01,21.1,Van Buren
22802,22802,26159,2004-03-01,90.65,Van Buren
22803,22803,26159,2004-04-01,34.3,Van Buren
22804,22804,26159,2004-05-01,191.25,Van Buren
22805,22805,26159,2004-06-01,64.8,Van Buren
22806,22806,26159,2004-07-01,67.2,Van Buren
22807,22807,26159,2004-08-01,121.35,Van Buren
22808,22808,26159,2004-09-01,10.45,Van Buren
22809,22809,26159,2004-10-01,84.15,Van Buren
22810,22810,26159,2004-11-01,83.55,Van Buren
22811,22811,26159,2004-12-01,79.0,Van Buren
22812,22812,26159,2005-01-01,133.7,Van Buren
22813,22813,26159,2005-02-01,60.45,Van Buren
22814,22814,26159,2005-03-01,51.4,Van Buren
22815,22815,26159,2005-04-01,13.85,Van Buren
22816,22816,26159,2005-05-01,63.9,Van Buren
22817,22817,26159,2005-06-01,61.8,Van Buren
22818,22818,26159,2005-07-01,101.9,Van Buren
22819,22819,26159,2005-08-01,31.6,Van Buren
22820,22820,26159,2005-09-01,86.85,Van Buren
22821,22821,26159,2005-10-01,13.25,Van Buren
22822,22822,26159,2005-11-01,82.25,Van Buren
22823,22823,26159,2005-12-01,75.4,Van Buren
22824,22824,26159,2006-01-01,121.6,Van Buren
22825,22825,26159,2006-02-01,41.85,Van Buren
22826,22826,26159,2006-03-01,81.69999999999999,Van Buren
22827,22827,26159,2006-04-01,54.55,Van Buren
22828,22828,26159,2006-05-01,109.3,Van Buren
22829,22829,26159,2006-06-01,19.65,Van Buren
22830,22830,26159,2006-07-01,116.9,Van Buren
22831,22831,26159,2006-08-01,114.9,Van Buren
22832,22832,26159,2006-09-01,101.9,Van Buren
22833,22833,26159,2006-10-01,123.15,Van Buren
22834,22834,26159,2006-11-01,66.85,Van Buren
22835,22835,26159,2006-12-01,84.95,Van Buren
22836,22836,26159,2007-01-01,123.5,Van Buren
22837,22837,26159,2007-02-01,69.2,Van Buren
22838,22838,26159,2007-03-01,74.65,Van Buren
22839,22839,26159,2007-04-01,80.15,Van Buren
22840,22840,26159,2007-05-01,73.55000000000001,Van Buren
22841,22841,26159,2007-06-01,24.85,Van Buren
22842,22842,26159,2007-07-01,47.0,Van Buren
22843,22843,26159,2007-08-01,207.5,Van Buren
22844,22844,26159,2007-09-01,33.75,Van Buren
22845,22845,26159,2007-10-01,102.7,Van Buren
22846,22846,26159,2007-11-01,54.0,Van Buren
22847,22847,26159,2007-12-01,74.7,Van Buren
22848,22848,26159,2008-01-01,102.05,Van Buren
22849,22849,26159,2008-02-01,105.9,Van Buren
22850,22850,26159,2008-03-01,48.4,Van Buren
22851,22851,26159,2008-04-01,86.3,Van Buren
22852,22852,26159,2008-05-01,52.25,Van Buren
22853,22853,26159,2008-06-01,115.25,Van Buren
22854,22854,26159,2008-07-01,78.05,Van Buren
22855,22855,26159,2008-08-01,31.55,Van Buren
22856,22856,26159,2008-09-01,305.95,Van Buren
22857,22857,26159,2008-10-01,93.3,Van Buren
22858,22858,26159,2008-11-01,83.3,Van Buren
22859,22859,26159,2008-12-01,247.45,Van Buren
22860,22860,26159,2009-01-01,68.5,Van Buren
22861,22861,26159,2009-02-01,104.15,Van Buren
22862,22862,26159,2009-03-01,74.4,Van Buren
22863,22863,26159,2009-04-01,172.6,Van Buren
22864,22864,26159,2009-05-01,55.95,Van Buren
22865,22865,26159,2009-06-01,110.85,Van Buren
22866,22866,26159,2009-07-01,29.0,Van Buren
22867,22867,26159,2009-08-01,151.70000000000002,Van Buren
22868,22868,26159,2009-09-01,16.9,Van Buren
22869,22869,26159,2009-10-01,233.65,Van Buren
22870,22870,26159,2009-11-01,34.43333333333333,Van Buren
22871,22871,26159,2009-12-01,170.43333333333334,Van Buren
22872,22872,26159,2010-01-01,39.45,Van Buren
22873,22873,26159,2010-02-01,43.9,Van Buren
22874,22874,26159,2010-03-01,27.1,Van Buren
22875,22875,26159,2010-04-01,60.29999999999999,Van Buren
22876,22876,26159,2010-05-01,123.66,Van Buren
22877,22877,26159,2010-06-01,272.46000000000004,Van Buren
22878,22878,26159,2010-07-01,94.5,Van Buren
22879,22879,26159,2010-08-01,58.06,Van Buren
22880,22880,26159,2010-09-01,86.35,Van Buren
22881,22881,26159,2010-10-01,78.7,Van Buren
22882,22882,26159,2010-11-01,60.825,Van Buren
22883,22883,26159,2010-12-01,52.46666666666667,Van Buren
22884,22884,26159,2011-01-01,46.15,Van Buren
22885,22885,26159,2011-02-01,63.1,Van Buren
22886,22886,26159,2011-03-01,57.25,Van Buren
22887,22887,26159,2011-04-01,168.05,Van Buren
22888,22888,26159,2011-05-01,145.275,Van Buren
22889,22889,26159,2011-06-01,57.2,Van Buren
22890,22890,26159,2011-07-01,168.16666666666666,Van Buren
22891,22891,26159,2011-08-01,117.6,Van Buren
22892,22892,26159,2011-09-01,85.23333333333333,Van Buren
22893,22893,26159,2011-10-01,76.13333333333334,Van Buren
22894,22894,26159,2011-11-01,71.5,Van Buren
22895,22895,26159,2011-12-01,65.9,Van Buren
22896,22896,26159,2012-01-01,79.9,Van Buren
22897,22897,26159,2012-02-01,44.75,Van Buren
22898,22898,26159,2012-03-01,70.25,Van Buren
22899,22899,26159,2012-04-01,80.4,Van Buren
22900,22900,26159,2012-05-01,45.5,Van Buren
22901,22901,26159,2012-06-01,36.1,Van Buren
22902,22902,26159,2012-07-01,83.9,Van Buren
22903,22903,26159,2012-08-01,89.1,Van Buren
22904,22904,26159,2012-09-01,85.05,Van Buren
22905,22905,26159,2012-10-01,160.0,Van Buren
22906,22906,26159,2012-11-01,12.0,Van Buren
22907,22907,26159,2012-12-01,68.23333333333333,Van Buren
22908,22908,26159,2013-01-01,93.23333333333332,Van Buren
22909,22909,26159,2013-02-01,81.93333333333332,Van Buren
22910,22910,26159,2013-03-01,27.6,Van Buren
22911,22911,26159,2013-04-01,185.73333333333332,Van Buren
22912,22912,26159,2013-05-01,92.73333333333332,Van Buren
22913,22913,26159,2013-06-01,124.825,Van Buren
22914,22914,26159,2013-07-01,87.325,Van Buren
22915,22915,26159,2013-08-01,110.425,Van Buren
22916,22916,26159,2013-09-01,24.375,Van Buren
22917,22917,26159,2013-10-01,154.9,Van Buren
22918,22918,26159,2013-11-01,113.56666666666666,Van Buren
22919,22919,26159,2013-12-01,69.73333333333333,Van Buren
22920,22920,26159,2014-01-01,105.13333333333333,Van Buren
22921,22921,26159,2014-02-01,102.76666666666668,Van Buren
22922,22922,26159,2014-03-01,44.46666666666667,Van Buren
22923,22923,26159,2014-04-01,52.275,Van Buren
22924,22924,26159,2014-05-01,79.73333333333333,Van Buren
22925,22925,26159,2014-06-01,131.79999999999998,Van Buren
22926,22926,26159,2014-07-01,84.75,Van Buren
22927,22927,26159,2014-08-01,81.25,Van Buren
22928,22928,26159,2014-09-01,81.3,Van Buren
22929,22929,26159,2014-10-01,123.45,Van Buren
22930,22930,26159,2014-11-01,97.76666666666668,Van Buren
22931,22931,26159,2014-12-01,39.2,Van Buren
22932,22932,26159,2015-01-01,50.63333333333333,Van Buren
22933,22933,26159,2015-02-01,55.03333333333333,Van Buren
22934,22934,26159,2015-03-01,18.46666666666667,Van Buren
22935,22935,26159,2015-04-01,67.2,Van Buren
22936,22936,26159,2015-05-01,134.9,Van Buren
22937,22937,26159,2015-06-01,168.25,Van Buren
22938,22938,26159,2015-07-01,90.95,Van Buren
22939,22939,26159,2015-08-01,93.1,Van Buren
22940,22940,26159,2015-09-01,77.33333333333333,Van Buren
22941,22941,26159,2015-10-01,64.56666666666666,Van Buren
22942,22942,26159,2015-11-01,68.36666666666666,Van Buren
22943,22943,26159,2015-12-01,101.9,Van Buren
22944,22944,26159,2016-01-01,52.03333333333333,Van Buren
22945,22945,26159,2016-02-01,64.93333333333334,Van Buren
22946,22946,26159,2016-03-01,91.9,Van Buren
22947,22947,26159,2016-04-01,88.03333333333335,Van Buren
22948,22948,26159,2016-05-01,120.03333333333336,Van Buren
22949,22949,26159,2016-06-01,83.39999999999999,Van Buren
22950,22950,26159,2016-07-01,154.3,Van Buren
22951,22951,26159,2016-08-01,203.5,Van Buren
22952,22952,26159,2016-09-01,60.67999999999999,Van Buren
22953,22953,26159,2016-10-01,101.34,Van Buren
22954,22954,26159,2016-11-01,65.925,Van Buren
22955,22955,26159,2016-12-01,91.525,Van Buren
22956,22956,26159,2017-01-01,108.075,Van Buren
22957,22957,26159,2017-02-01,38.925,Van Buren
22958,22958,26159,2017-03-01,154.925,Van Buren
22959,22959,26159,2017-04-01,87.76666666666667,Van Buren
22960,22960,26159,2017-05-01,86.34,Van Buren
22961,22961,26159,2017-06-01,88.38333333333333,Van Buren
22962,22962,26159,2017-07-01,102.96,Van Buren
22963,22963,26159,2017-08-01,57.7,Van Buren
22964,22964,26159,2017-09-01,34.5,Van Buren
22965,22965,26159,2017-10-01,316.8833333333333,Van Buren
22966,22966,26159,2017-11-01,96.16666666666669,Van Buren
22967,22967,26159,2017-12-01,58.53333333333334,Van Buren
22968,22968,26159,2018-01-01,52.833333333333336,Van Buren
22969,22969,26159,2018-02-01,147.7,Van Buren
22970,22970,26159,2018-03-01,51.4,Van Buren
22971,22971,26159,2018-04-01,76.64,Van Buren
22972,22972,26159,2018-05-01,210.4333333333333,Van Buren
22973,22973,26159,2018-06-01,152.25,Van Buren
22974,22974,26159,2018-07-01,83.78333333333333,Van Buren
22975,22975,26159,2018-08-01,161.1,Van Buren
22976,22976,26159,2018-09-01,67.71666666666665,Van Buren
22977,22977,26159,2018-10-01,124.96666666666668,Van Buren
22978,22978,26159,2018-11-01,69.625,Van Buren
22979,22979,26159,2018-12-01,48.04,Van Buren
22980,22980,26159,2019-01-01,86.51666666666667,Van Buren
22981,22981,26159,2019-02-01,72.60000000000001,Van Buren
22982,22982,26159,2019-03-01,73.17999999999999,Van Buren
22983,22983,26159,2019-04-01,114.14,Van Buren
22984,22984,26159,2019-05-01,155.6,Van Buren
22985,22985,26159,2019-06-01,127.38333333333333,Van Buren
22986,22986,26159,2019-07-01,61.16666666666666,Van Buren
22987,22987,26159,2019-08-01,50.71428571428572,Van Buren
22988,22988,26159,2019-09-01,160.9,Van Buren
22989,22989,26159,2019-10-01,135.57142857142858,Van Buren
22990,22990,26159,2019-11-01,67.81428571428572,Van Buren
22991,22991,26159,2019-12-01,67.86,Van Buren
22992,22992,26159,2020-01-01,118.38,Van Buren
22993,22993,26159,2020-02-01,41.86666666666667,Van Buren
22994,22994,26159,2020-03-01,94.18333333333334,Van Buren
22995,22995,26159,2020-04-01,85.96666666666668,Van Buren
22996,22996,26159,2020-05-01,145.1,Van Buren
22997,22997,26159,2020-06-01,68.83333333333333,Van Buren
22998,22998,26159,2020-07-01,69.03999999999999,Van Buren
22999,22999,26159,2020-08-01,99.7,Van Buren
23000,23000,26159,2020-09-01,87.75,Van Buren
23001,23001,26159,2020-10-01,122.96,Van Buren
23002,23002,26159,2020-11-01,47.760000000000005,Van Buren
23003,23003,26159,2020-12-01,73.875,Van Buren
23004,23004,26159,2021-01-01,40.56,Van Buren
23005,23005,26159,2021-02-01,35.62,Van Buren
23006,23006,26159,2021-03-01,51.96,Van Buren
23007,23007,26159,2021-04-01,36.22857142857143,Van Buren
23008,23008,26159,2021-05-01,23.08,Van Buren
23009,23009,26159,2021-06-01,261.3857142857143,Van Buren
23010,23010,26159,2021-07-01,100.6,Van Buren
23011,23011,26159,2021-08-01,70.725,Van Buren
23012,23012,26159,2021-09-01,60.583333333333336,Van Buren
23013,23013,26159,2021-10-01,165.0,Van Buren
23014,23014,26159,2021-11-01,50.96666666666667,Van Buren
23015,23015,26159,2021-12-01,64.4,Van Buren
23016,23016,26159,2022-01-01,37.13333333333333,Van Buren
23017,23017,26159,2022-02-01,97.4,Van Buren
23018,23018,26159,2022-03-01,96.975,Van Buren
23019,23019,26159,2022-04-01,113.125,Van Buren
23020,23020,26159,2022-05-01,118.36,Van Buren
23021,23021,26159,2022-06-01,97.38,Van Buren
23022,23022,26159,2022-07-01,109.88,Van Buren
23023,23023,26159,2022-08-01,91.24,Van Buren
23024,23024,26159,2022-09-01,48.04,Van Buren
23025,23025,26159,2022-10-01,111.025,Van Buren
23026,23026,26159,2022-11-01,68.75,Van Buren
23027,23027,26159,2022-12-01,50.2,Van Buren
23028,23028,26159,2023-01-01,79.3,Van Buren
23029,23029,26159,2023-02-01,91.6,Van Buren
23030,23030,26159,2023-03-01,117.525,Van Buren
23031,23031,26159,2023-04-01,119.96666666666664,Van Buren
23032,23032,26159,2023-05-01,34.73333333333333,Van Buren
23033,23033,26159,2023-06-01,31.1,Van Buren
23034,23034,26159,2023-07-01,147.7,Van Buren
23035,23035,26159,2023-08-01,85.97999999999999,Van Buren
23036,23036,26159,2023-09-01,76.34,Van Buren
23037,23037,26159,2023-10-01,182.275,Van Buren
23038,23038,26159,2023-11-01,48.95,Van Buren
23039,23039,26159,2023-12-01,73.325,Van Buren
23040,23040,26161,2000-01-01,35.5,Washtenaw 
23041,23041,26161,2000-02-01,31.8,Washtenaw 
23042,23042,26161,2000-03-01,25.83333333333333,Washtenaw 
23043,23043,26161,2000-04-01,78.39999999999999,Washtenaw 
23044,23044,26161,2000-05-01,130.20000000000002,Washtenaw 
23045,23045,26161,2000-06-01,158.23333333333332,Washtenaw 
23046,23046,26161,2000-07-01,112.86666666666667,Washtenaw 
23047,23047,26161,2000-08-01,126.3,Washtenaw 
23048,23048,26161,2000-09-01,96.56666666666666,Washtenaw 
23049,23049,26161,2000-10-01,81.83333333333333,Washtenaw 
23050,23050,26161,2000-11-01,42.66666666666666,Washtenaw 
23051,23051,26161,2000-12-01,86.3,Washtenaw 
23052,23052,26161,2001-01-01,22.83333333333333,Washtenaw 
23053,23053,26161,2001-02-01,81.73333333333333,Washtenaw 
23054,23054,26161,2001-03-01,22.6,Washtenaw 
23055,23055,26161,2001-04-01,71.7,Washtenaw 
23056,23056,26161,2001-05-01,128.0,Washtenaw 
23057,23057,26161,2001-06-01,94.1,Washtenaw 
23058,23058,26161,2001-07-01,34.733333333333334,Washtenaw 
23059,23059,26161,2001-08-01,78.19999999999999,Washtenaw 
23060,23060,26161,2001-09-01,97.26666666666668,Washtenaw 
23061,23061,26161,2001-10-01,186.66666666666663,Washtenaw 
23062,23062,26161,2001-11-01,53.6,Washtenaw 
23063,23063,26161,2001-12-01,44.85,Washtenaw 
23064,23064,26161,2002-01-01,72.875,Washtenaw 
23065,23065,26161,2002-02-01,41.0,Washtenaw 
23066,23066,26161,2002-03-01,45.1,Washtenaw 
23067,23067,26161,2002-04-01,81.525,Washtenaw 
23068,23068,26161,2002-05-01,90.16,Washtenaw 
23069,23069,26161,2002-06-01,38.375,Washtenaw 
23070,23070,26161,2002-07-01,96.76,Washtenaw 
23071,23071,26161,2002-08-01,71.8,Washtenaw 
23072,23072,26161,2002-09-01,60.98,Washtenaw 
23073,23073,26161,2002-10-01,36.58,Washtenaw 
23074,23074,26161,2002-11-01,59.65,Washtenaw 
23075,23075,26161,2002-12-01,35.5,Washtenaw 
23076,23076,26161,2003-01-01,18.866666666666667,Washtenaw 
23077,23077,26161,2003-02-01,32.260000000000005,Washtenaw 
23078,23078,26161,2003-03-01,59.95,Washtenaw 
23079,23079,26161,2003-04-01,70.1,Washtenaw 
23080,23080,26161,2003-05-01,123.17142857142858,Washtenaw 
23081,23081,26161,2003-06-01,57.55714285714286,Washtenaw 
23082,23082,26161,2003-07-01,66.95714285714286,Washtenaw 
23083,23083,26161,2003-08-01,90.08333333333331,Washtenaw 
23084,23084,26161,2003-09-01,108.18571428571428,Washtenaw 
23085,23085,26161,2003-10-01,59.15,Washtenaw 
23086,23086,26161,2003-11-01,80.5,Washtenaw 
23087,23087,26161,2003-12-01,56.957142857142856,Washtenaw 
23088,23088,26161,2004-01-01,45.23333333333333,Washtenaw 
23089,23089,26161,2004-02-01,15.014285714285714,Washtenaw 
23090,23090,26161,2004-03-01,84.36666666666666,Washtenaw 
23091,23091,26161,2004-04-01,14.7,Washtenaw 
23092,23092,26161,2004-05-01,186.27142857142857,Washtenaw 
23093,23093,26161,2004-06-01,87.78,Washtenaw 
23094,23094,26161,2004-07-01,109.38333333333333,Washtenaw 
23095,23095,26161,2004-08-01,66.88333333333334,Washtenaw 
23096,23096,26161,2004-09-01,23.53333333333333,Washtenaw 
23097,23097,26161,2004-10-01,52.333333333333336,Washtenaw 
23098,23098,26161,2004-11-01,75.7,Washtenaw 
23099,23099,26161,2004-12-01,82.025,Washtenaw 
23100,23100,26161,2005-01-01,95.72857142857144,Washtenaw 
23101,23101,26161,2005-02-01,78.06,Washtenaw 
23102,23102,26161,2005-03-01,24.133333333333336,Washtenaw 
23103,23103,26161,2005-04-01,41.083333333333336,Washtenaw 
23104,23104,26161,2005-05-01,45.65,Washtenaw 
23105,23105,26161,2005-06-01,79.5,Washtenaw 
23106,23106,26161,2005-07-01,171.28000000000003,Washtenaw 
23107,23107,26161,2005-08-01,38.12,Washtenaw 
23108,23108,26161,2005-09-01,68.53333333333333,Washtenaw 
23109,23109,26161,2005-10-01,6.383333333333333,Washtenaw 
23110,23110,26161,2005-11-01,112.8,Washtenaw 
23111,23111,26161,2005-12-01,56.65,Washtenaw 
23112,23112,26161,2006-01-01,96.88333333333333,Washtenaw 
23113,23113,26161,2006-02-01,62.333333333333336,Washtenaw 
23114,23114,26161,2006-03-01,56.58,Washtenaw 
23115,23115,26161,2006-04-01,80.6,Washtenaw 
23116,23116,26161,2006-05-01,152.32,Washtenaw 
23117,23117,26161,2006-06-01,95.84,Washtenaw 
23118,23118,26161,2006-07-01,96.21666666666664,Washtenaw 
23119,23119,26161,2006-08-01,81.88333333333334,Washtenaw 
23120,23120,26161,2006-09-01,74.55,Washtenaw 
23121,23121,26161,2006-10-01,113.76666666666664,Washtenaw 
23122,23122,26161,2006-11-01,69.25,Washtenaw 
23123,23123,26161,2006-12-01,86.3,Washtenaw 
23124,23124,26161,2007-01-01,92.15,Washtenaw 
23125,23125,26161,2007-02-01,23.46666666666667,Washtenaw 
23126,23126,26161,2007-03-01,81.06666666666666,Washtenaw 
23127,23127,26161,2007-04-01,69.91666666666667,Washtenaw 
23128,23128,26161,2007-05-01,67.39999999999999,Washtenaw 
23129,23129,26161,2007-06-01,56.583333333333336,Washtenaw 
23130,23130,26161,2007-07-01,49.61666666666667,Washtenaw 
23131,23131,26161,2007-08-01,161.16666666666666,Washtenaw 
23132,23132,26161,2007-09-01,24.816666666666663,Washtenaw 
23133,23133,26161,2007-10-01,60.38333333333333,Washtenaw 
23134,23134,26161,2007-11-01,49.61666666666667,Washtenaw 
23135,23135,26161,2007-12-01,100.25,Washtenaw 
